,results
2503,8.076429e-06
2504,6.854534e-07
2505,6.708503e-05
2506,0.0
2507,0.0003258884
2508,0.0071111023
2509,0.040837467
2510,0.013588458
2511,0.0084965825
2512,0.9449059
2513,0.29522383
2514,0.9999543
2515,0.0051651
2516,0.0059806705
2517,0.0
2518,0.009920895
2519,0.00014671683
2520,0.9910456
2521,0.028606534
2522,0.00027680397
2523,2.3841858e-07
2524,3.2484531e-06
2525,1.0
2526,0.99767196
2527,0.0
2528,0.999544
2529,0.9999708
2530,0.004369974
2531,0.07113412
2532,0.71478325
2533,0.0035806
2534,0.9904899
2535,0.96575165
2536,0.0001372695
2537,0.3263865
2538,0.00013539195
2539,7.748604e-07
2540,0.0006890893
2541,0.24791041
2542,0.8357873
2543,0.06720492
2544,0.9728224
2545,0.7723348
2546,0.0
2547,0.026118696
2548,0.0
2549,1.4901161e-07
2550,0.9887492
2551,0.00024360418
2552,0.009377331
2553,0.00037899613
2554,0.015212089
2555,4.976988e-06
2556,6.16312e-05
2557,0.9500336
2558,4.3660402e-05
2559,0.0030065477
2560,3.4570694e-06
2561,0.0001578927
2562,0.99928606
2563,4.4703484e-07
2564,2.9802322e-08
2565,0.00016751885
2566,0.0023916364
2567,6.1392784e-06
2568,4.506111e-05
2569,6.720424e-05
2570,0.98753035
2571,0.0
2572,0.00091671944
2573,0.9999999
2574,0.0
2575,0.0
2576,0.00052672625
2577,0.86271363
2578,3.5762787e-06
2579,1.0
2580,3.784895e-06
2581,0.0019471645
2582,3.3974648e-06
2583,0.0
2584,0.020626485
2585,0.99981976
2586,0.006313026
2587,1.937151e-06
2588,0.008434355
2589,0.00017938018
2590,0.998888
2591,1.2665987e-05
2592,0.89234746
2593,0.99929136
2594,0.106160074
2595,0.0035921335
2596,0.0
2597,0.0
2598,0.00043913722
2599,0.056542277
2600,0.00060912967
2601,0.6265504
2602,0.0065757334
2603,0.99999726
2604,5.3077936e-05
2605,0.94860697
2606,6.0796738e-06
2607,0.019105375
2608,0.08973467
2609,0.18779421
2610,9.298325e-06
2611,0.0022803545
2612,9.953976e-06
2613,0.9954592
2614,2.503395e-06
2615,0.02968672
2616,0.0
2617,0.11461243
2618,0.0
2619,0.004435152
2620,0.041524082
2621,0.0010587573
2622,0.0
2623,0.00024875998
2624,0.7755247
2625,0.99999434
2626,0.99938107
2627,4.222989e-05
2628,0.00041857362
2629,0.7560698
2630,1.0
2631,6.210804e-05
2632,7.212162e-05
2633,0.00047254562
2634,0.99952614
2635,0.00041937828
2636,0.8877531
2637,0.01053679
2638,0.00013327599
2639,7.301569e-06
2640,6.3180923e-06
2641,0.86654615
2642,0.99407005
2643,0.0012120605
2644,0.0008434057
2645,8.940697e-08
2646,0.026435643
2647,0.06627858
2648,2.9802322e-07
2649,3.85046e-05
2650,0.0009405911
2651,0.5483213
2652,0.98572993
2653,0.9999574
2654,0.003387779
2655,5.00679e-06
2656,8.940697e-07
2657,4.7385693e-06
2658,0.15954763
2659,0.7503045
2660,0.070074946
2661,9.730458e-05
2662,0.08460471
2663,1.770258e-05
2664,0.7591294
2665,0.025403798
2666,0.004579097
2667,6.788969e-05
2668,0.0244191
2669,0.0014658272
2670,0.00011956692
2671,1.2993813e-05
2672,7.56979e-06
2673,2.3841858e-07
2674,0.0009572506
2675,0.0
2676,2.3245811e-06
2677,0.99062943
2678,1.0788441e-05
2679,4.1395426e-05
2680,0.0014598072
2681,5.9604645e-08
2682,0.99650604
2683,0.01239717
2684,0.99985987
2685,0.9982791
2686,0.0012001097
2687,0.30088037
2688,0.9594096
2689,2.3841858e-07
2690,0.095219225
2691,0.075122684
2692,0.00015226007
2693,0.00013667345
2694,0.0005534291
2695,0.039777488
2696,0.21738467
2697,0.9500367
2698,4.172325e-06
2699,8.940697e-08
2700,0.65244544
2701,0.0035803318
2702,0.0010486245
2703,0.8753488
2704,0.020689726
2705,6.3598156e-05
2706,0.12884212
2707,0.0051047504
2708,0.118801385
2709,0.0054781735
2710,0.9499934
2711,0.0015962422
2712,0.9996431
2713,2.2947788e-06
2714,0.99465334
2715,1.1622906e-06
2716,0.98532975
2717,0.116704404
2718,0.9828325
2719,0.00047194958
2720,6.5863132e-06
2721,0.75838685
2722,6.3598156e-05
2723,0.015171945
2724,0.043162405
2725,0.00012558699
2726,0.015596956
2727,0.0010515153
2728,0.74940675
2729,1.7225742e-05
2730,3.477931e-05
2731,0.0
2732,2.3841858e-07
2733,0.9999999
2734,0.0
2735,0.048918754
2736,0.95480263
2737,1.5199184e-06
2738,0.00037497282
2739,0.00034499168
2740,0.9915823
2741,0.7722287
2742,0.9996071
2743,0.0004094541
2744,0.313924
2745,0.8327284
2746,0.0
2747,0.0076257885
2748,9.23872e-07
2749,0.000526458
2750,0.0007485151
2751,0.42286316
2752,0.21595949
2753,0.00088590384
2754,0.00061038136
2755,9.2417e-05
2756,0.0019743145
2757,1.8775463e-06
2758,0.0
2759,0.018501371
2760,7.855892e-05
2761,0.99681914
2762,0.999812
2763,0.77810585
2764,9.23872e-07
2765,0.23120642
2766,0.03637579
2767,0.018822879
2768,2.9802322e-08
2769,6.735325e-06
2770,0.005917728
2771,0.00024673343
2772,0.5614412
2773,0.83131886
2774,0.021805018
2775,0.0013979077
2776,4.339218e-05
2777,0.004250467
2778,0.4159374
2779,0.6609909
2780,2.2441149e-05
2781,0.99803907
2782,0.0003438592
2783,0.99972206
2784,0.0005752146
2785,1.0
2786,0.0
2787,0.032692283
2788,0.00041511655
2789,0.99973524
2790,0.8666372
2791,3.0875206e-05
2792,0.0004724264
2793,0.13343823
2794,2.9802322e-08
2795,0.0014358461
2796,4.827976e-06
2797,4.2021275e-06
2798,0.0
2799,0.0026603937
2800,0.9999527
2801,0.18266219
2802,0.5592275
2803,0.0
2804,0.0
2805,0.017418027
2806,0.0036515296
2807,0.4628538
2808,0.0004735887
2809,1.090765e-05
2810,0.07897562
2811,0.012004793
2812,0.8688812
2813,0.0021505356
2814,0.033180833
2815,2.682209e-07
2816,5.662441e-07
2817,0.9990963
2818,7.0929527e-06
2819,0.8386806
2820,0.010899097
2821,0.064249516
2822,0.5650985
2823,1.9222498e-05
2824,0.9863491
2825,0.011431873
2826,0.00028255582
2827,0.99821603
2828,3.2782555e-07
2829,0.0001604855
2830,0.0013181269
2831,0.09636605
2832,0.00073975325
2833,0.017124116
2834,4.208088e-05
2835,2.0861626e-07
2836,0.003000021
2837,0.0010341108
2838,0.00028824806
2839,0.00016841292
2840,1.758337e-06
2841,0.0018205941
2842,1.3828278e-05
2843,0.0
2844,4.261732e-05
2845,0.023691267
2846,0.17650321
2847,0.99999875
2848,0.353898
2849,0.0
2850,0.0254201
2851,0.3904495
2852,0.99999976
2853,0.9999995
2854,0.6441014
2855,0.00013616681
2856,0.047349602
2857,0.7906314
2858,0.0078033507
2859,1.4901161e-07
2860,0.9978882
2861,1.4901161e-07
2862,0.8643525
2863,0.73414207
2864,0.9999999
2865,0.99926174
2866,0.99960554
2867,0.0003746152
2868,0.024307787
2869,4.3809414e-06
2870,0.99997675
2871,6.0796738e-06
2872,1.758337e-06
2873,0.0
2874,1.3411045e-06
2875,0.00020706654
2876,0.110192746
2877,4.9471855e-06
2878,5.8710575e-06
2879,0.9999788
2880,0.0
2881,0.0
2882,0.9980061
2883,0.07312158
2884,1.4126301e-05
2885,0.37127692
2886,0.99991846
2887,0.0
2888,0.060953856
2889,4.440546e-06
2890,0.7934207
2891,0.0024136305
2892,0.12648177
2893,0.548618
2894,0.91018397
2895,0.025611639
2896,0.0
2897,0.953282
2898,0.0015302896
2899,0.994757
2900,0.9449137
2901,0.24435955
2902,0.0
2903,4.4345856e-05
2904,0.999017
2905,0.0
2906,0.0
2907,5.6624413e-05
2908,1.4901161e-07
2909,0.74640495
2910,0.15641463
2911,2.9802322e-08
2912,0.0005517602
2913,4.172325e-07
2914,0.010494947
2915,0.98070323
2916,0.008339763
2917,0.0037284791
2918,0.0019643903
2919,1.2069941e-05
2920,3.3080578e-06
2921,0.00011467934
2922,0.00012677908
2923,0.01515013
2924,0.96257234
2925,0.3736703
2926,8.6426735e-07
2927,0.02187702
2928,4.6998262e-05
2929,0.059747547
2930,0.128265
2931,0.96632093
2932,0.01784283
2933,2.9802322e-08
2934,0.010365397
2935,0.35622287
2936,2.0861626e-07
2937,0.0
2938,0.99983156
2939,0.66530895
2940,1.0937452e-05
2941,0.99215287
2942,0.8673686
2943,0.09487304
2944,0.8622068
2945,0.0
2946,0.7694049
2947,0.039049596
2948,0.0
2949,0.0012371838
2950,0.0011464059
2951,0.00957948
2952,5.4210424e-05
2953,1.0
2954,0.003926009
2955,0.0
2956,0.07923216
2957,2.3841858e-07
2958,0.012091637
2959,0.99967194
2960,0.1998407
2961,0.009105355
2962,0.0011200607
2963,0.07837522
2964,0.009541661
2965,0.0031112432
2966,0.0
2967,1.8119812e-05
2968,0.99782896
2969,0.826614
2970,2.592802e-06
2971,0.00019839406
2972,0.07565284
2973,0.5532178
2974,0.99877036
2975,0.62202036
2976,0.8747443
2977,1.3649464e-05
2978,0.00011563301
2979,0.0035563111
2980,0.0
2981,0.0015995502
2982,0.012307584
2983,1.7881393e-07
2984,0.00036641955
2985,0.0072823763
2986,0.3706577
2987,0.016554743
2988,0.10752007
2989,0.03134021
2990,0.21347293
2991,0.00018829107
2992,4.053116e-06
2993,0.0
2994,0.7987185
2995,3.1143427e-05
2996,0.053280085
2997,0.28503633
2998,0.5065398
2999,0.0
3000,0.17404807
3001,0.8150692
3002,0.9999496
3003,0.00042164326
3004,0.007110566
3005,0.9881325
3006,9.536743e-06
3007,0.0026932657
3008,3.993511e-06
3009,7.930398e-05
3010,0.009654731
3011,0.85126567
3012,0.10267508
3013,9.730458e-05
3014,0.000156492
3015,0.90711606
3016,1.7881393e-07
3017,0.16111091
3018,6.9737434e-06
3019,1.0
3020,0.0
3021,3.874302e-07
3022,0.7064525
3023,0.83270204
3024,0.9948077
3025,0.003916502
3026,8.34465e-06
3027,0.99874806
3028,2.8908253e-06
3029,1.0
3030,0.9690695
3031,3.6358833e-06
3032,0.69936717
3033,1.0
3034,0.980847
3035,0.023017824
3036,0.0020709932
3037,1.3917685e-05
3038,1.7285347e-06
3039,0.02066964
3040,0.0024271607
3041,2.0831823e-05
3042,0.00023695827
3043,0.9993254
3044,0.09572187
3045,0.033364236
3046,0.0126027465
3047,2.1785498e-05
3048,0.70573616
3049,2.0861626e-07
3050,3.787875e-05
3051,0.008836508
3052,0.0021858513
3053,0.99258685
3054,1.0
3055,0.019818366
3056,0.0045416057
3057,1.1920929e-07
3058,9.474158e-05
3059,0.0
3060,0.00022006035
3061,0.22434977
3062,0.0
3063,0.08566773
3064,0.9853078
3065,0.0014316142
3066,0.0034778416
3067,9.87947e-05
3068,0.0006378591
3069,0.3215158
3070,1.2516975e-06
3071,6.28829e-06
3072,6.556511e-07
3073,0.0
3074,0.9925934
3075,6.443262e-05
3076,8.72314e-05
3077,0.21089593
3078,0.9909856
3079,1.7881393e-07
3080,0.9999907
3081,0.93609977
3082,0.9995316
3083,3.5464764e-06
3084,7.57575e-05
3085,2.3841858e-07
3086,0.0018234253
3087,0.0003940463
3088,0.0
3089,0.05176148
3090,0.0036284328
3091,1.847744e-05
3092,2.9802322e-08
3093,0.5743259
3094,0.0008766353
3095,0.99999547
3096,0.0
3097,0.99999917
3098,0.9740926
3099,0.9994873
3100,0.005230278
3101,0.45254022
3102,0.0
3103,0.99996614
3104,0.005412519
3105,0.9331322
3106,0.99983394
3107,0.9976438
3108,0.04873413
3109,0.0
3110,6.854534e-07
3111,0.9997002
3112,0.30051348
3113,0.9927734
3114,0.00039502978
3115,0.9723978
3116,0.005040407
3117,0.9012863
3118,1.7881393e-07
3119,2.7447939e-05
3120,1.218915e-05
3121,0.999465
3122,0.67247725
3123,8.46386e-06
3124,0.00027653575
3125,0.9999933
3126,0.00025457144
3127,1.2218952e-05
3128,0.00095269084
3129,0.052734584
3130,0.034666985
3131,0.9380535
3132,1.1622906e-06
3133,0.8542814
3134,2.9802322e-07
3135,0.021773458
3136,0.91031814
3137,0.99998695
3138,9.6440315e-05
3139,0.00034487247
3140,0.0012280643
3141,1.0
3142,0.045279294
3143,0.99992514
3144,6.854534e-07
3145,0.9749094
3146,0.9318031
3147,0.0035066605
3148,0.13899559
3149,0.0044800937
3150,0.00011372566
3151,1.6093254e-06
3152,3.644824e-05
3153,0.0095540285
3154,4.7683716e-07
3155,0.0026921034
3156,6.7174435e-05
3157,9.23872e-07
3158,0.013436168
3159,0.004733026
3160,5.9604645e-08
3161,0.0060167015
3162,0.9057529
3163,0.0002438724
3164,1.0
3165,0.94254136
3166,0.18920091
3167,0.093489826
3168,0.98548156
3169,0.0
3170,0.99989915
3171,0.0724853
3172,3.2186508e-05
3173,0.011927038
3174,0.99979395
3175,2.9802322e-08
3176,0.9177523
3177,0.0
3178,0.0
3179,0.000101685524
3180,1.7881393e-07
3181,0.0
3182,0.032239437
3183,0.9547784
3184,0.9984981
3185,5.9604645e-08
3186,2.9802322e-08
3187,0.079871505
3188,8.493662e-06
3189,2.0861626e-07
3190,4.4703484e-07
3191,9.298325e-06
3192,2.861023e-06
3193,2.0861626e-07
3194,0.0
3195,0.9999883
3196,3.1292439e-06
3197,4.1127205e-06
3198,0.010939419
3199,0.62495804
3200,0.0018761158
3201,0.91625226
3202,0.0
3203,0.00012090802
3204,1.2099743e-05
3205,5.662441e-07
3206,0.079773724
3207,0.930889
3208,0.0
3209,1.2218952e-05
3210,5.453825e-06
3211,2.682209e-07
3212,0.99986005
3213,0.00083610415
3214,4.172325e-07
3215,0.9999988
3216,0.99999106
3217,3.2305717e-05
3218,0.076856375
3219,0.2931567
3220,0.0
3221,0.01001206
3222,0.07642859
3223,0.89286387
3224,0.087997586
3225,0.7824513
3226,5.2452087e-06
3227,2.682209e-07
3228,3.5762787e-07
3229,0.02295369
3230,0.00048407912
3231,1.6391277e-06
3232,2.6524067e-05
3233,0.86950094
3234,0.0010622144
3235,0.34828657
3236,4.7683716e-07
3237,4.172325e-07
3238,5.751848e-06
3239,0.32854337
3240,0.00948897
3241,0.0028236806
3242,0.46049678
3243,0.0007944405
3244,0.750468
3245,0.9997902
3246,0.00024196506
3247,1.1920929e-07
3248,8.523464e-06
3249,0.0
3250,0.0061812997
3251,0.99604523
3252,0.0
3253,0.11308497
3254,0.9617382
3255,1.1920929e-07
3256,0.0
3257,0.62732327
3258,0.0
3259,0.00081020594
3260,0.02220717
3261,2.0563602e-06
3262,0.0
3263,0.00093084574
3264,0.0016395152
3265,0.99921465
3266,0.34262806
3267,0.028584957
3268,0.99980533
3269,1.1920929e-07
3270,0.7006348
3271,5.9604645e-08
3272,0.002384305
3273,0.8429462
3274,0.008937448
3275,0.0
3276,0.025531113
3277,0.0
3278,3.0696392e-06
3279,8.940697e-08
3280,1.5616417e-05
3281,2.0861626e-07
3282,4.5388937e-05
3283,0.0
3284,0.0010910928
3285,2.1457672e-06
3286,3.2484531e-06
3287,0.03183064
3288,0.00010344386
3289,0.7133639
3290,0.3949594
3291,0.00021588802
3292,0.0
3293,0.9827374
3294,0.8284164
3295,0.0047123134
3296,0.08106661
3297,0.9955268
3298,0.046351105
3299,0.10322267
3300,7.0124865e-05
3301,0.01144138
3302,0.0012649894
3303,1.2636185e-05
3304,5.77569e-05
3305,5.9604645e-08
3306,0.22806042
3307,0.00050216913
3308,2.771616e-06
3309,0.0
3310,0.0173136
3311,4.9889088e-05
3312,0.07093829
3313,2.9683113e-05
3314,1.4305115e-06
3315,0.10038978
3316,0.809627
3317,0.0330365
3318,1.4603138e-06
3319,0.010078996
3320,1.2040138e-05
3321,0.9975467
3322,0.9970515
3323,0.99987924
3324,0.9989679
3325,3.8444996e-06
3326,8.940697e-08
3327,0.0002759397
3328,0.9873848
3329,6.854534e-07
3330,0.9254918
3331,0.0036981702
3332,0.0
3333,7.867813e-06
3334,0.00013157725
3335,7.4505806e-07
3336,0.1284971
3337,0.023517132
3338,0.04371971
3339,0.93228227
3340,0.015548527
3341,0.0106273
3342,0.046831816
3343,0.0014632344
3344,0.00024440885
3345,0.00044703484
3346,0.12563574
3347,5.1259995e-06
3348,0.0
3349,2.0563602e-06
3350,0.9992909
3351,0.0182589
3352,0.0013424456
3353,0.0
3354,0.06662506
3355,8.821487e-06
3356,3.2782555e-06
3357,0.00011602044
3358,4.9114227e-05
3359,0.9885136
3360,1.0192394e-05
3361,0.0009951591
3362,0.33803862
3363,0.9999986
3364,0.99954104
3365,0.0
3366,1.4007092e-06
3367,0.039744467
3368,0.052678615
3369,1.7881393e-07
3370,0.0
3371,0.0035925806
3372,8.34465e-07
3373,0.0032265186
3374,2.9802322e-08
3375,0.046874076
3376,0.99460316
3377,7.337332e-05
3378,0.0049604177
3379,3.8832426e-05
3380,0.99999946
3381,8.940697e-07
3382,0.99279153
3383,0.8547149
3384,0.5204395
3385,0.0
3386,3.7431717e-05
3387,0.0122873485
3388,0.9997875
3389,0.008532077
3390,0.0
3391,0.00014951825
3392,0.0
3393,8.016825e-06
3394,0.99996424
3395,0.0009938776
3396,1.4901161e-07
3397,0.0006016791
3398,0.0
3399,0.13195515
3400,0.5657744
3401,0.014136374
3402,0.0058295727
3403,1.9788742e-05
3404,1.4901161e-07
3405,0.0
3406,4.7683716e-07
3407,4.7683716e-06
3408,0.0
3409,0.31183058
3410,0.00515455
3411,1.2814999e-05
3412,2.9802322e-08
3413,0.0
3414,0.0
3415,1.0
3416,0.99919045
3417,0.0
3418,0.021627903
3419,0.7186467
3420,0.941841
3421,0.0031024218
3422,1.5467405e-05
3423,1.5795231e-06
3424,0.9909049
3425,0.8271065
3426,6.2704086e-05
3427,3.2186508e-06
3428,0.012981951
3429,0.85803914
3430,0.0
3431,0.120934784
3432,0.99835646
3433,0.00015506148
3434,0.13961005
3435,4.172325e-07
3436,0.0026090145
3437,0.017955333
3438,2.3841858e-05
3439,0.018087834
3440,1.1622906e-06
3441,0.0
3442,0.986925
3443,4.7683716e-07
3444,0.002076447
3445,0.40990707
3446,0.0
3447,5.9604645e-08
3448,0.0008314252
3449,0.62590957
3450,0.00060656667
3451,1.7881393e-07
3452,0.17025456
3453,4.7385693e-06
3454,0.0
3455,0.0033046901
3456,0.3116543
3457,1.0
3458,0.999999
3459,2.771616e-06
3460,2.2053719e-06
3461,4.261732e-06
3462,0.0
3463,0.0009973347
3464,0.015252978
3465,0.10466334
3466,0.0
3467,2.7000904e-05
3468,0.011813968
3469,0.00043070316
3470,0.9999428
3471,0.16445029
3472,0.99978006
3473,0.0
3474,0.10307503
3475,0.00025567412
3476,2.3543835e-06
3477,0.86555314
3478,0.014673859
3479,2.771616e-05
3480,0.80758107
3481,0.044011742
3482,0.99867654
3483,0.9999991
3484,2.899766e-05
3485,0.6229588
3486,0.99856377
3487,0.0003683567
3488,0.01167208
3489,0.039319754
3490,0.00029698014
3491,0.9451268
3492,0.95304775
3493,1.4901161e-06
3494,0.9999999
3495,0.08643988
3496,2.9802322e-07
3497,7.748604e-07
3498,1.5199184e-06
3499,0.9481598
3500,2.1874905e-05
3501,0.053012043
3502,0.72924185
3503,0.00067046285
3504,2.1219254e-05
3505,0.0
3506,7.4505806e-07
3507,0.00070267916
3508,0.06924355
3509,2.9802322e-08
3510,0.5366309
3511,0.96985185
3512,0.99996835
3513,0.9046978
3514,1.1920929e-07
3515,0.0
3516,0.21604696
3517,2.655387e-05
3518,0.9930892
3519,0.93042845
3520,0.0008957684
3521,0.9999937
3522,0.35888267
3523,0.00025326014
3524,2.2649765e-06
3525,6.762147e-05
3526,0.9923456
3527,0.9999975
3528,0.99909455
3529,0.0010481775
3530,6.1392784e-06
3531,1.579523e-05
3532,1.2814999e-06
3533,2.5331974e-06
3534,0.0012208223
3535,0.00045838952
3536,0.5823938
3537,1.1384487e-05
3538,0.0
3539,0.036686927
3540,0.98309124
3541,0.24787185
3542,2.3841858e-07
3543,0.07671517
3544,2.682209e-07
3545,0.97837806
3546,0.0
3547,0.0
3548,5.9604645e-08
3549,1.0
3550,0.00013947487
3551,8.940697e-08
3552,0.691904
3553,0.99216545
3554,1.7881393e-07
3555,0.05404517
3556,1.4901161e-07
3557,0.0
3558,2.8908253e-06
3559,0.0
3560,0.97885966
3561,0.0
3562,0.0
3563,0.0003990829
3564,0.0
3565,0.980723
3566,0.9939611
3567,0.0
3568,6.2584877e-07
3569,1.1920929e-07
3570,4.7683716e-07
3571,7.352233e-05
3572,2.3901463e-05
3573,0.0
3574,0.92231655
3575,0.0011971593
3576,0.0
3577,0.0
3578,0.9977861
3579,0.00040498376
3580,0.0
3581,2.0861626e-07
3582,0.0016005635
3583,0.00095301867
3584,7.888675e-05
3585,1.4901161e-07
3586,0.0
3587,5.662441e-07
3588,0.99230134
3589,0.048365116
3590,0.00014343858
3591,0.99996495
3592,5.4210424e-05
3593,2.3841858e-07
3594,0.0
3595,0.0038864017
3596,0.0
3597,6.854534e-07
3598,0.99696887
3599,0.9322717
3600,0.17890206
3601,0.6469189
3602,0.00010302663
3603,5.9604645e-08
3604,0.5572083
3605,0.00042262673
3606,8.6426735e-07
3607,0.0063287616
3608,0.92126906
3609,0.21277252
3610,0.00011271238
3611,0.0079574585
3612,0.00033974648
3613,0.99999994
3614,0.0
3615,2.3841858e-06
3616,0.97416955
3617,5.662441e-07
3618,0.9860318
3619,0.0013868809
3620,1.4901161e-07
3621,0.0015638173
3622,0.2483592
3623,0.99940765
3624,1.1920929e-07
3625,1.0
3626,0.98473966
3627,0.027725577
3628,0.00027140975
3629,0.8305157
3630,0.000106841326
3631,0.9891908
3632,0.99983037
3633,0.09062499
3634,5.2154064e-06
3635,0.03663382
3636,0.31294498
3637,2.9802322e-07
3638,0.9999906
3639,2.115965e-06
3640,0.9999997
3641,0.96692276
3642,0.0
3643,0.99999523
3644,8.666515e-05
3645,1.3411045e-06
3646,0.0
3647,3.427267e-05
3648,4.142523e-06
3649,0.00035825372
3650,9.316206e-05
3651,0.9902663
3652,0.0
3653,6.854534e-06
3654,0.0
3655,5.9604645e-08
3656,0.0005686879
3657,0.0
3658,0.0003338158
3659,0.00017946959
3660,2.0772219e-05
3661,1.2814999e-06
3662,0.14781186
3663,0.0
3664,1.1920929e-07
3665,3.5762787e-07
3666,2.0861626e-07
3667,0.745565
3668,0.020256966
3669,1.6540289e-05
3670,0.82343495
3671,3.516674e-06
3672,0.3766949
3673,0.0
3674,0.087068975
3675,0.009220332
3676,0.00015038252
3677,0.8736003
3678,5.632639e-06
3679,0.0004956126
3680,0.18979761
3681,0.0
3682,1.4603138e-06
3683,1.4901161e-07
3684,0.95047474
3685,0.002689302
3686,0.0007672906
3687,0.0013971925
3688,2.5987625e-05
3689,3.3676624e-06
3690,0.9132024
3691,0.00014314055
3692,0.00021931529
3693,0.0
3694,0.03242749
3695,0.9986399
3696,0.0
3697,4.172325e-06
3698,0.0
3699,6.5863132e-06
3700,0.31619138
3701,0.9999999
3702,0.050700396
3703,0.026884317
3704,0.9999981
3705,0.00047925115
3706,0.0020346045
3707,0.0
3708,2.413988e-06
3709,0.00012084842
3710,0.0
3711,0.06557828
3712,1.30832195e-05
3713,1.1920929e-07
3714,0.0
3715,1.859665e-05
3716,1.1593103e-05
3717,2.9802322e-07
3718,0.0
3719,4.172325e-07
3720,0.00020855665
3721,0.44017074
3722,1.1503696e-05
3723,2.9802322e-08
3724,0.9999999
3725,3.5762787e-07
3726,0.9999892
3727,4.759431e-05
3728,0.0
3729,4.1127205e-05
3730,0.99999934
3731,8.940697e-08
3732,0.9953275
3733,0.00035652518
3734,0.019075394
3735,0.9999951
3736,3.606081e-06
3737,0.0
3738,0.00017496943
3739,0.0
3740,0.9999925
3741,0.0017305315
3742,0.00012555718
3743,0.0
3744,0.024572581
3745,0.00044494867
3746,1.0
3747,0.00021383166
3748,4.172325e-07
3749,0.99988115
3750,0.0
3751,0.05442813
3752,5.070297e-07
3753,1.0
3754,4.1825097e-16
